Track	fold	level	hits	totals
SRR2057577.bam	1	1	270634	4523055
SRR2057577.bam	1	2	217753	2646630
SRR2057577.bam	2	1	64612	4523055
SRR2057577.bam	2	2	61970	2646630
SRR2057576.bam	1	1	136425	435120
SRR2057576.bam	1	2	123450	377117
SRR2057576.bam	2	1	64612	435120
SRR2057576.bam	2	2	60340	377117
SRR2057578.bam	1	1	213341	964072
SRR2057578.bam	1	2	188337	806069
SRR2057578.bam	2	1	64612	964072
SRR2057578.bam	2	2	60141	806069
