Track	fold	level	hits	totals
SRR2057564.bam	1	1	219265	2752151
SRR2057564.bam	1	2	176669	1763411
SRR2057564.bam	2	1	51822	2752151
SRR2057564.bam	2	2	48724	1763411
SRR2057565.bam	1	1	194067	1133133
SRR2057565.bam	1	2	178868	1010137
SRR2057565.bam	2	1	51822	1133133
SRR2057565.bam	2	2	49547	1010137
SRR2057566.bam	1	1	97176	417262
SRR2057566.bam	1	2	87938	362117
SRR2057566.bam	2	1	51822	417262
SRR2057566.bam	2	2	48257	362117
