Track	fold	level	hits	totals
SRR2057583.bam	1	1	1320032	6715074
SRR2057583.bam	1	2	938482	3941519
SRR2057583.bam	2	1	415116	6715074
SRR2057583.bam	2	2	349265	3941519
SRR2057584.bam	1	1	1028723	3796655
SRR2057584.bam	1	2	873927	3055795
SRR2057584.bam	2	1	415116	3796655
SRR2057584.bam	2	2	372334	3055795
SRR2057585.bam	1	1	1261659	6421101
SRR2057585.bam	1	2	851355	3522915
SRR2057585.bam	2	1	415116	6421101
SRR2057585.bam	2	2	335203	3522915
