Track	fold	level	hits	totals
SRR2057564_dedup.bam	1	1	219265	2752151
SRR2057564_dedup.bam	1	2	112505	230074
SRR2057564_dedup.bam	2	1	51822	2752151
SRR2057564_dedup.bam	2	2	45172	230074
SRR2057565_dedup.bam	1	1	194067	1133133
SRR2057565_dedup.bam	1	2	69938	90713
SRR2057565_dedup.bam	2	1	51822	1133133
SRR2057565_dedup.bam	2	2	37304	90713
SRR2057566_dedup.bam	1	1	97176	417262
SRR2057566_dedup.bam	1	2	32198	37035
SRR2057566_dedup.bam	2	1	51822	417262
SRR2057566_dedup.bam	2	2	27704	37035
