Track	fold	level	hits	totals
SRR2057587_dedup.bam	1	1	25557	311381
SRR2057587_dedup.bam	1	2	14113	44088
SRR2057587_dedup.bam	2	1	7908	311381
SRR2057587_dedup.bam	2	2	6349	44088
SRR2057586_dedup.bam	1	1	14131	103433
SRR2057586_dedup.bam	1	2	6305	10463
SRR2057586_dedup.bam	2	1	7908	103433
SRR2057586_dedup.bam	2	2	4900	10463
SRR2057588_dedup.bam	1	1	24852	318707
SRR2057588_dedup.bam	1	2	12444	30667
SRR2057588_dedup.bam	2	1	7908	318707
SRR2057588_dedup.bam	2	2	5941	30667
