Track	fold	level	hits	totals
SRR2057570_dedup.bam	1	1	30150	141615
SRR2057570_dedup.bam	1	2	11818	26103
SRR2057570_dedup.bam	2	1	12980	141615
SRR2057570_dedup.bam	2	2	7949	26103
SRR2057568_dedup.bam	1	1	58622	290338
SRR2057568_dedup.bam	1	2	17794	25498
SRR2057568_dedup.bam	2	1	12980	290338
SRR2057568_dedup.bam	2	2	9066	25498
SRR2057569_dedup.bam	1	1	73918	6100757
SRR2057569_dedup.bam	1	2	46729	512723
SRR2057569_dedup.bam	2	1	12980	6100757
SRR2057569_dedup.bam	2	2	12351	512723
