Track	fold	level	hits	totals
SRR2057580_dedup.bam	1	1	109265	1842408
SRR2057580_dedup.bam	1	2	68156	161409
SRR2057580_dedup.bam	2	1	33063	1842408
SRR2057580_dedup.bam	2	2	29911	161409
SRR2057581_dedup.bam	1	1	66128	428909
SRR2057581_dedup.bam	1	2	25862	35507
SRR2057581_dedup.bam	2	1	33063	428909
SRR2057581_dedup.bam	2	2	20000	35507
SRR2057579_dedup.bam	1	1	86548	396437
SRR2057579_dedup.bam	1	2	39635	44546
SRR2057579_dedup.bam	2	1	33063	396437
SRR2057579_dedup.bam	2	2	24279	44546
