Tool,File,Peak memory used,Runtime,Grouping Method,Singletons,Dataset,Completed?,Input reads (total),Input reads (mapped),Ouput reads (total),Output reads (mapped),Iteration
UMI-tools_1,SRR2057574.bam,1.167449951171875,310.5435128211975,,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,1
UMI-tools_1,SRR2057575.bam,1.2270050048828125,324.9988408088684,,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,1
UMI-tools_1,SRR2057577.bam,1.1356658935546875,239.1212408542633,,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,1
UMI-tools_1,SRR2057588.bam,0.256256103515625,121.20381712913513,,Singletons,iclip,Completed,43441898,32658152,438292,438292,1
UMI-tools_1,SRR2057589.bam,1.199066162109375,375.3077721595764,,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,1
UMI-tools_1,SRR2057576.bam,0.37628173828125,113.8725848197937,,Singletons,iclip,Completed,40150715,25982822,848650,848650,1
UMI-tools_1,SRR2057590.bam,0.18255615234375,76.59350204467773,,Singletons,iclip,Completed,29013856,21033934,175543,175543,1
UMI-tools_1,SRR2057584.bam,1.0804595947265625,225.37306189537048,,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,1
UMI-tools_1,SRR2057585.bam,1.1844329833984375,320.18454599380493,,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,1
UMI-tools_1,SRR2057591.bam,1.0294189453125,191.3601222038269,,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,1
UMI-tools_1,SRR2057578.bam,0.56292724609375,129.2802929878235,,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,1
UMI-tools_1,SRR2057587.bam,0.2730560302734375,129.40175795555115,,Singletons,iclip,Completed,50200307,35217677,485115,485115,1
UMI-tools_1,SRR2057593.bam,0.5909423828125,88.02010297775269,,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,1
UMI-tools_1,SRR2057592.bam,0.84429931640625,121.78153419494629,,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,1
UMI-tools_1,SRR2057586.bam,0.1785888671875,52.65126085281372,,Singletons,iclip,Completed,19071541,14207706,157404,157404,1
UMI-tools_1,SRR2057579.bam,0.371246337890625,86.55886483192444,,Singletons,iclip,Completed,29692490,19358021,807830,807830,1
UMI-tools_1,SRR2057569.bam,1.1142425537109375,322.4948720932007,,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,1
UMI-tools_1,SRR2057582.bam,1.0765228271484375,177.5800998210907,,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,1
UMI-tools_1,SRR2057596.bam,0.16827392578125,17.455824851989746,,Singletons,iclip,Completed,13421059,4272050,118711,118711,1
UMI-tools_1,SRR2057597.bam,0.1325225830078125,2.0730810165405273,,Singletons,iclip,Completed,4672700,250648,23537,23537,1
UMI-tools_1,SRR2057583.bam,1.1556243896484375,325.2452280521393,,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,1
UMI-tools_1,SRR2057568.bam,0.2654266357421875,73.01451897621155,,Singletons,iclip,Completed,24425746,18186531,452318,452318,1
UMI-tools_1,SRR2057595.bam,0.134857177734375,10.788434028625488,,Singletons,iclip,Completed,14786493,2827748,26705,26705,1
UMI-tools_1,SRR2057581.bam,0.3399505615234375,187.164537191391,,Singletons,iclip,Completed,65530071,47111880,719329,719329,1
UMI-tools_1,SRR2057580.bam,1.0070953369140625,208.38942694664001,,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,1
UMI-tools_1,SRR2057594.bam,0.451904296875,72.20615792274475,,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,1
UMICollapse_1,SRR2057572.bam,27.72967529296875,117.13419508934021,,Singletons,iclip,Completed,51266941,38909086,9259813,9259813,1
UMICollapse_1,SRR2057566.bam,5.797119140625,52.033849000930786,,Singletons,iclip,Completed,58026048,32112503,704326,704326,1
UMICollapse_1,SRR2057598.bam,1.9253082275390625,12.931129932403564,,Singletons,iclip,Completed,16928257,7628082,29821,29821,1
UMICollapse_1,SRR2057567.bam,1.701568603515625,22.667423963546753,,Singletons,iclip,Completed,29073508,16150468,48403,48403,1
UMICollapse_1,SRR2057573.bam,10.861419677734375,54.80492115020752,,Singletons,iclip,Completed,36547643,29099813,3029168,3029168,1
UMICollapse_1,SRR2057565.bam,8.024261474609375,60.28228688240051,,Singletons,iclip,Completed,54224960,37282481,1736316,1736316,1
UMICollapse_1,SRR2057571.bam,8.896484375,57.352664947509766,,Singletons,iclip,Completed,53324083,38959442,1730167,1730167,1
UMICollapse_1,SRR2057570.bam,3.43829345703125,33.61447596549988,,Singletons,iclip,Completed,40405667,28847003,248349,248349,1
UMICollapse_1,SRR2057564.bam,15.748092651367188,58.90949082374573,,Singletons,iclip,Completed,34489769,22727389,3960913,3960913,1
UMICollapse_1,SRR2057574.bam,26.401168823242188,104.94537305831909,,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,1
UMICollapse_1,SRR2057575.bam,29.299362182617188,112.03245401382446,,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,1
UMICollapse_1,SRR2057577.bam,20.614273071289062,82.52048516273499,,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,1
UMICollapse_1,SRR2057588.bam,5.3174896240234375,36.920313119888306,,Singletons,iclip,Completed,43441898,32658152,438292,438292,1
UMICollapse_1,SRR2057589.bam,32.50700378417969,113.97836303710938,,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,1
UMICollapse_1,SRR2057576.bam,6.2789306640625,41.08847403526306,,Singletons,iclip,Completed,40150715,25982822,848650,848650,1
UMICollapse_1,SRR2057590.bam,2.164337158203125,25.843065977096558,,Singletons,iclip,Completed,29013856,21033934,175543,175543,1
UMICollapse_1,SRR2057584.bam,19.640304565429688,74.92114782333374,,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,1
UMICollapse_1,SRR2057585.bam,24.079376220703125,102.56819677352905,,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,1
UMICollapse_1,SRR2057591.bam,19.05938720703125,66.02148079872131,,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,1
UMICollapse_1,SRR2057578.bam,7.723663330078125,46.08957815170288,,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,1
UMICollapse_1,SRR2057587.bam,5.3434295654296875,42.36611723899841,,Singletons,iclip,Completed,50200307,35217677,485115,485115,1
UMICollapse_1,SRR2057593.bam,8.146331787109375,32.74305200576782,,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,1
UMICollapse_1,SRR2057592.bam,11.407318115234375,43.01511812210083,,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,1
UMICollapse_1,SRR2057586.bam,2.9468231201171875,17.02568507194519,,Singletons,iclip,Completed,19071541,14207706,157404,157404,1
UMICollapse_1,SRR2057579.bam,5.209320068359375,28.53526997566223,,Singletons,iclip,Completed,29692490,19358021,807830,807830,1
UMICollapse_1,SRR2057569.bam,25.26763916015625,103.0350410938263,,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,1
UMICollapse_1,SRR2057582.bam,13.024887084960938,57.98833107948303,,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,1
UMICollapse_1,SRR2057596.bam,2.2447052001953125,9.481743097305298,,Singletons,iclip,Completed,13421059,4272050,118711,118711,1
UMICollapse_1,SRR2057597.bam,1.000091552734375,2.8597030639648438,,Singletons,iclip,Completed,4672700,250648,23537,23537,1
UMICollapse_1,SRR2057583.bam,24.92333984375,104.67253184318542,,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,1
UMICollapse_1,SRR2057568.bam,4.355010986328125,22.534521102905273,,Singletons,iclip,Completed,24425746,18186531,452318,452318,1
UMICollapse_1,SRR2057595.bam,1.863800048828125,8.368516683578491,,Singletons,iclip,Completed,14786493,2827748,26705,26705,1
UMICollapse_1,SRR2057581.bam,7.285858154296875,59.20205593109131,,Singletons,iclip,Completed,65530071,47111880,719329,719329,1
UMICollapse_1,SRR2057580.bam,11.105636596679688,65.57918071746826,,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,1
UMICollapse_1,SRR2057594.bam,5.739654541015625,26.946344137191772,,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,1
RUMINA_8_threads.directional_1_--singletons,SRR2057572.bam,2.05401611328125,33.41657781600952,directional,Singletons,iclip,Completed,51266941,38909086,9259813,9259813,1
RUMINA_8_threads.directional_1_--singletons,SRR2057566.bam,0.558868408203125,13.73498272895813,directional,Singletons,iclip,Completed,58026048,32112503,704326,704326,1
RUMINA_8_threads.directional_1_--singletons,SRR2057598.bam,0.0618896484375,2.7430760860443115,directional,Singletons,iclip,Completed,16928257,7628082,29821,29821,1
RUMINA_8_threads.directional_1_--singletons,SRR2057567.bam,0.145843505859375,5.746516942977905,directional,Singletons,iclip,Completed,29073508,16150468,48403,48403,1
RUMINA_8_threads.directional_1_--singletons,SRR2057573.bam,0.6607208251953125,16.221555948257446,directional,Singletons,iclip,Completed,36547643,29099813,3029168,3029168,1
RUMINA_8_threads.directional_1_--singletons,SRR2057565.bam,0.8483123779296875,17.83247208595276,directional,Singletons,iclip,Completed,54224960,37282481,1736316,1736316,1
RUMINA_8_threads.directional_1_--singletons,SRR2057571.bam,0.60076904296875,17.929978132247925,directional,Singletons,iclip,Completed,53324083,38959442,1730167,1730167,1
RUMINA_8_threads.directional_1_--singletons,SRR2057570.bam,0.1590423583984375,10.535875797271729,directional,Singletons,iclip,Completed,40405667,28847003,248349,248349,1
RUMINA_8_threads.directional_1_--singletons,SRR2057564.bam,1.3437347412109375,17.531625032424927,directional,Singletons,iclip,Completed,34489769,22727389,3960913,3960913,1
RUMINA_8_threads.directional_1_--singletons,SRR2057574.bam,1.5277557373046875,27.561359167099,directional,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,1
RUMINA_8_threads.directional_1_--singletons,SRR2057575.bam,1.5400848388671875,30.96160578727722,directional,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,1
RUMINA_8_threads.directional_1_--singletons,SRR2057577.bam,1.369232177734375,23.044275999069214,directional,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,1
RUMINA_8_threads.directional_1_--singletons,SRR2057588.bam,0.16925048828125,12.07842206954956,directional,Singletons,iclip,Completed,43441898,32658152,438292,438292,1
RUMINA_8_threads.directional_1_--singletons,SRR2057589.bam,2.3621978759765625,36.406975984573364,directional,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,1
RUMINA_8_threads.directional_1_--singletons,SRR2057576.bam,0.5041656494140625,11.707494020462036,directional,Singletons,iclip,Completed,40150715,25982822,848650,848650,1
RUMINA_8_threads.directional_1_--singletons,SRR2057590.bam,0.1614837646484375,7.698090076446533,directional,Singletons,iclip,Completed,29013856,21033934,175543,175543,1
RUMINA_8_threads.directional_1_--singletons,SRR2057584.bam,1.103179931640625,22.88702893257141,directional,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,1
RUMINA_8_threads.directional_1_--singletons,SRR2057585.bam,1.833740234375,28.682780981063843,directional,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,1
RUMINA_8_threads.directional_1_--singletons,SRR2057591.bam,0.8656158447265625,18.05338191986084,directional,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,1
RUMINA_8_threads.directional_1_--singletons,SRR2057578.bam,0.5197906494140625,13.192779064178467,directional,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,1
RUMINA_8_threads.directional_1_--singletons,SRR2057587.bam,0.1978912353515625,13.095493078231812,directional,Singletons,iclip,Completed,50200307,35217677,485115,485115,1
RUMINA_8_threads.directional_1_--singletons,SRR2057593.bam,0.3758697509765625,8.516668796539307,directional,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,1
RUMINA_8_threads.directional_1_--singletons,SRR2057592.bam,0.5670318603515625,12.076027154922485,directional,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,1
RUMINA_8_threads.directional_1_--singletons,SRR2057586.bam,0.1047821044921875,5.276884078979492,directional,Singletons,iclip,Completed,19071541,14207706,157404,157404,1
RUMINA_8_threads.directional_1_--singletons,SRR2057579.bam,0.3376922607421875,9.087100982666016,directional,Singletons,iclip,Completed,29692490,19358021,807830,807830,1
RUMINA_8_threads.directional_1_--singletons,SRR2057569.bam,1.6166229248046875,30.02851891517639,directional,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,1
RUMINA_8_threads.directional_1_--singletons,SRR2057582.bam,0.8105621337890625,17.45253300666809,directional,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,1
RUMINA_8_threads.directional_1_--singletons,SRR2057596.bam,0.0683441162109375,1.720607042312622,directional,Singletons,iclip,Completed,13421059,4272050,118711,118711,1
RUMINA_8_threads.directional_1_--singletons,SRR2057597.bam,0.0352325439453125,0.23018693923950195,directional,Singletons,iclip,Completed,4672700,250648,23537,23537,1
RUMINA_8_threads.directional_1_--singletons,SRR2057583.bam,1.7894439697265625,29.4984872341156,directional,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,1
RUMINA_8_threads.directional_1_--singletons,SRR2057568.bam,0.1826171875,7.245356798171997,directional,Singletons,iclip,Completed,24425746,18186531,452318,452318,1
RUMINA_8_threads.directional_1_--singletons,SRR2057595.bam,0.040802001953125,1.127415657043457,directional,Singletons,iclip,Completed,14786493,2827748,26705,26705,1
RUMINA_8_threads.directional_1_--singletons,SRR2057581.bam,0.529937744140625,18.939675092697144,directional,Singletons,iclip,Completed,65530071,47111880,719329,719329,1
RUMINA_8_threads.directional_1_--singletons,SRR2057580.bam,0.9952239990234375,21.62114691734314,directional,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,1
RUMINA_8_threads.directional_1_--singletons,SRR2057594.bam,0.310546875,6.996642112731934,directional,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,1
RUMINA_8_threads.directional_1_None,SRR2057572.bam,2.0031890869140625,27.373718976974487,directional,Strict,iclip,Completed,51266941,38909086,2938118,2938118,1
RUMINA_8_threads.directional_1_None,SRR2057566.bam,0.5631561279296875,13.554575204849243,directional,Strict,iclip,Completed,58026048,32112503,570726,570726,1
RUMINA_8_threads.directional_1_None,SRR2057598.bam,0.0600433349609375,2.728188991546631,directional,Strict,iclip,Completed,16928257,7628082,17172,17172,1
RUMINA_8_threads.directional_1_None,SRR2057567.bam,0.1436920166015625,5.838950157165527,directional,Strict,iclip,Completed,29073508,16150468,27767,27767,1
RUMINA_8_threads.directional_1_None,SRR2057573.bam,0.650360107421875,15.496831893920898,directional,Strict,iclip,Completed,36547643,29099813,2211984,2211984,1
RUMINA_8_threads.directional_1_None,SRR2057565.bam,0.839630126953125,17.473612070083618,directional,Strict,iclip,Completed,54224960,37282481,1426343,1426343,1
RUMINA_8_threads.directional_1_None,SRR2057571.bam,0.593292236328125,17.811917066574097,directional,Strict,iclip,Completed,53324083,38959442,1482386,1482386,1
RUMINA_8_threads.directional_1_None,SRR2057570.bam,0.1641693115234375,10.468148946762085,directional,Strict,iclip,Completed,40405667,28847003,179023,179023,1
RUMINA_8_threads.directional_1_None,SRR2057564.bam,1.314727783203125,15.171279191970825,directional,Strict,iclip,Completed,34489769,22727389,1724067,1724067,1
RUMINA_8_threads.directional_1_None,SRR2057574.bam,1.4720306396484375,19.198623180389404,directional,Strict,iclip,Completed,34025199,25909660,2521884,2521884,1
RUMINA_8_threads.directional_1_None,SRR2057575.bam,1.42938232421875,24.753210067749023,directional,Strict,iclip,Completed,44442666,35308346,4111397,4111397,1
RUMINA_8_threads.directional_1_None,SRR2057577.bam,1.347076416015625,18.830167055130005,directional,Strict,iclip,Completed,43973441,28871002,2155984,2155984,1
RUMINA_8_threads.directional_1_None,SRR2057588.bam,0.14306640625,11.912240743637085,directional,Strict,iclip,Completed,43441898,32658152,349898,349898,1
RUMINA_8_threads.directional_1_None,SRR2057589.bam,2.2703704833984375,27.0669162273407,directional,Strict,iclip,Completed,42863448,32826007,1432056,1432056,1
RUMINA_8_threads.directional_1_None,SRR2057576.bam,0.5267791748046875,11.43994402885437,directional,Strict,iclip,Completed,40150715,25982822,686964,686964,1
RUMINA_8_threads.directional_1_None,SRR2057590.bam,0.1625518798828125,7.584600925445557,directional,Strict,iclip,Completed,29013856,21033934,124828,124828,1
RUMINA_8_threads.directional_1_None,SRR2057584.bam,1.0693359375,20.805579900741577,directional,Strict,iclip,Completed,42826826,31966575,3431275,3431275,1
RUMINA_8_threads.directional_1_None,SRR2057585.bam,1.7917022705078125,22.407374143600464,directional,Strict,iclip,Completed,40639954,29655146,2611446,2611446,1
RUMINA_8_threads.directional_1_None,SRR2057591.bam,0.8418731689453125,15.532348871231079,directional,Strict,iclip,Completed,32199796,24087600,2957155,2957155,1
RUMINA_8_threads.directional_1_None,SRR2057578.bam,0.5137786865234375,12.726094961166382,directional,Strict,iclip,Completed,40335876,27320610,1168344,1168344,1
RUMINA_8_threads.directional_1_None,SRR2057587.bam,0.20245361328125,13.084729194641113,directional,Strict,iclip,Completed,50200307,35217677,371748,371748,1
RUMINA_8_threads.directional_1_None,SRR2057593.bam,0.3609771728515625,8.268213987350464,directional,Strict,iclip,Completed,26262514,15752539,1137209,1137209,1
RUMINA_8_threads.directional_1_None,SRR2057592.bam,0.5541839599609375,11.603986024856567,directional,Strict,iclip,Completed,29407116,18608161,1584439,1584439,1
RUMINA_8_threads.directional_1_None,SRR2057586.bam,0.100494384765625,5.266844987869263,directional,Strict,iclip,Completed,19071541,14207706,126775,126775,1
RUMINA_8_threads.directional_1_None,SRR2057579.bam,0.3285369873046875,8.618218898773193,directional,Strict,iclip,Completed,29692490,19358021,708471,708471,1
RUMINA_8_threads.directional_1_None,SRR2057569.bam,1.5623626708984375,26.83592176437378,directional,Strict,iclip,Completed,50779697,38750707,3413898,3413898,1
RUMINA_8_threads.directional_1_None,SRR2057582.bam,0.790985107421875,16.299275159835815,directional,Strict,iclip,Completed,39471313,28875433,2577509,2577509,1
RUMINA_8_threads.directional_1_None,SRR2057596.bam,0.0594329833984375,1.7099618911743164,directional,Strict,iclip,Completed,13421059,4272050,70932,70932,1
RUMINA_8_threads.directional_1_None,SRR2057597.bam,0.0321197509765625,0.22058868408203125,directional,Strict,iclip,Completed,4672700,250648,15630,15630,1
RUMINA_8_threads.directional_1_None,SRR2057583.bam,1.718505859375,22.745569229125977,directional,Strict,iclip,Completed,47622399,32736687,3045655,3045655,1
RUMINA_8_threads.directional_1_None,SRR2057568.bam,0.1748504638671875,7.18144416809082,directional,Strict,iclip,Completed,24425746,18186531,378773,378773,1
RUMINA_8_threads.directional_1_None,SRR2057595.bam,0.0409393310546875,1.1364352703094482,directional,Strict,iclip,Completed,14786493,2827748,20686,20686,1
RUMINA_8_threads.directional_1_None,SRR2057581.bam,0.533599853515625,18.710567951202393,directional,Strict,iclip,Completed,65530071,47111880,535535,535535,1
RUMINA_8_threads.directional_1_None,SRR2057580.bam,0.9690093994140625,20.9158673286438,directional,Strict,iclip,Completed,55869362,39806552,2286559,2286559,1
RUMINA_8_threads.directional_1_None,SRR2057594.bam,0.2864990234375,6.886720180511475,directional,Strict,iclip,Completed,22747123,13806190,835390,835390,1
RUMINA_8_threads.acyclic_1_None,SRR2057572.bam,2.0135040283203125,27.821648836135864,acyclic,Strict,iclip,Completed,51266941,38909086,3004021,3004021,1
RUMINA_8_threads.acyclic_1_None,SRR2057566.bam,0.568817138671875,13.404601097106934,acyclic,Strict,iclip,Completed,58026048,32112503,596262,596262,1
RUMINA_8_threads.acyclic_1_None,SRR2057598.bam,0.059783935546875,2.7434699535369873,acyclic,Strict,iclip,Completed,16928257,7628082,17261,17261,1
RUMINA_8_threads.acyclic_1_None,SRR2057567.bam,0.143829345703125,5.7389209270477295,acyclic,Strict,iclip,Completed,29073508,16150468,28724,28724,1
RUMINA_8_threads.acyclic_1_None,SRR2057573.bam,0.6637725830078125,15.154250860214233,acyclic,Strict,iclip,Completed,36547643,29099813,2245570,2245570,1
RUMINA_8_threads.acyclic_1_None,SRR2057565.bam,0.816009521484375,17.224581956863403,acyclic,Strict,iclip,Completed,54224960,37282481,1455796,1455796,1
RUMINA_8_threads.acyclic_1_None,SRR2057571.bam,0.60052490234375,17.60630989074707,acyclic,Strict,iclip,Completed,53324083,38959442,1501044,1501044,1
RUMINA_8_threads.acyclic_1_None,SRR2057570.bam,0.1609344482421875,10.459006786346436,acyclic,Strict,iclip,Completed,40405667,28847003,181192,181192,1
RUMINA_8_threads.acyclic_1_None,SRR2057564.bam,1.340545654296875,14.55393099784851,acyclic,Strict,iclip,Completed,34489769,22727389,1795051,1795051,1
RUMINA_8_threads.acyclic_1_None,SRR2057574.bam,1.423980712890625,18.86856985092163,acyclic,Strict,iclip,Completed,34025199,25909660,2592626,2592626,1
RUMINA_8_threads.acyclic_1_None,SRR2057575.bam,1.4423675537109375,24.471307039260864,acyclic,Strict,iclip,Completed,44442666,35308346,4160097,4160097,1
RUMINA_8_threads.acyclic_1_None,SRR2057577.bam,1.3462982177734375,18.324602842330933,acyclic,Strict,iclip,Completed,43973441,28871002,2312634,2312634,1
RUMINA_8_threads.acyclic_1_None,SRR2057588.bam,0.155120849609375,11.920823097229004,acyclic,Strict,iclip,Completed,43441898,32658152,351524,351524,1
RUMINA_8_threads.acyclic_1_None,SRR2057589.bam,2.2776031494140625,25.000165700912476,acyclic,Strict,iclip,Completed,42863448,32826007,1568873,1568873,1
RUMINA_8_threads.acyclic_1_None,SRR2057576.bam,0.5181732177734375,11.241762161254883,acyclic,Strict,iclip,Completed,40150715,25982822,708135,708135,1
RUMINA_8_threads.acyclic_1_None,SRR2057590.bam,0.1599273681640625,7.5458149909973145,acyclic,Strict,iclip,Completed,29013856,21033934,126540,126540,1
RUMINA_8_threads.acyclic_1_None,SRR2057584.bam,1.0550384521484375,20.093103647232056,acyclic,Strict,iclip,Completed,42826826,31966575,3459664,3459664,1
RUMINA_8_threads.acyclic_1_None,SRR2057585.bam,1.7832794189453125,20.77263593673706,acyclic,Strict,iclip,Completed,40639954,29655146,2667748,2667748,1
RUMINA_8_threads.acyclic_1_None,SRR2057591.bam,0.8553314208984375,15.358381032943726,acyclic,Strict,iclip,Completed,32199796,24087600,2982241,2982241,1
RUMINA_8_threads.acyclic_1_None,SRR2057578.bam,0.52520751953125,12.597939014434814,acyclic,Strict,iclip,Completed,40335876,27320610,1202476,1202476,1
RUMINA_8_threads.acyclic_1_None,SRR2057587.bam,0.1988372802734375,12.972601890563965,acyclic,Strict,iclip,Completed,50200307,35217677,375224,375224,1
RUMINA_8_threads.acyclic_1_None,SRR2057593.bam,0.36041259765625,8.059509038925171,acyclic,Strict,iclip,Completed,26262514,15752539,1160903,1160903,1
RUMINA_8_threads.acyclic_1_None,SRR2057592.bam,0.5631103515625,11.054091930389404,acyclic,Strict,iclip,Completed,29407116,18608161,1617525,1617525,1
RUMINA_8_threads.acyclic_1_None,SRR2057586.bam,0.10845947265625,5.155531167984009,acyclic,Strict,iclip,Completed,19071541,14207706,127893,127893,1
RUMINA_8_threads.acyclic_1_None,SRR2057579.bam,0.315460205078125,8.5140962600708,acyclic,Strict,iclip,Completed,29692490,19358021,717452,717452,1
RUMINA_8_threads.acyclic_1_None,SRR2057569.bam,1.59393310546875,24.489415884017944,acyclic,Strict,iclip,Completed,50779697,38750707,3468232,3468232,1
RUMINA_8_threads.acyclic_1_None,SRR2057582.bam,0.802001953125,15.82805871963501,acyclic,Strict,iclip,Completed,39471313,28875433,2600897,2600897,1
RUMINA_8_threads.acyclic_1_None,SRR2057596.bam,0.0633087158203125,1.7161970138549805,acyclic,Strict,iclip,Completed,13421059,4272050,71362,71362,1
RUMINA_8_threads.acyclic_1_None,SRR2057597.bam,0.0320281982421875,0.22669696807861328,acyclic,Strict,iclip,Completed,4672700,250648,15691,15691,1
RUMINA_8_threads.acyclic_1_None,SRR2057583.bam,1.69708251953125,21.86957597732544,acyclic,Strict,iclip,Completed,47622399,32736687,3093263,3093263,1
RUMINA_8_threads.acyclic_1_None,SRR2057568.bam,0.1822662353515625,7.1063220500946045,acyclic,Strict,iclip,Completed,24425746,18186531,383035,383035,1
RUMINA_8_threads.acyclic_1_None,SRR2057595.bam,0.0430145263671875,1.1354799270629883,acyclic,Strict,iclip,Completed,14786493,2827748,20753,20753,1
RUMINA_8_threads.acyclic_1_None,SRR2057581.bam,0.52349853515625,18.454110860824585,acyclic,Strict,iclip,Completed,65530071,47111880,551150,551150,1
RUMINA_8_threads.acyclic_1_None,SRR2057580.bam,0.9748992919921875,20.42521595954895,acyclic,Strict,iclip,Completed,55869362,39806552,2358770,2358770,1
RUMINA_8_threads.acyclic_1_None,SRR2057594.bam,0.291748046875,6.658596038818359,acyclic,Strict,iclip,Completed,22747123,13806190,851417,851417,1
UMI-tools_2,SRR2057572.bam,1.144439697265625,370.49191784858704,,Singletons,iclip,Completed,51266941,38909086,9259813,9259813,2
UMI-tools_2,SRR2057566.bam,0.3432769775390625,133.82051825523376,,Singletons,iclip,Completed,58026048,32112503,704326,704326,2
UMI-tools_2,SRR2057598.bam,0.137847900390625,27.343821048736572,,Singletons,iclip,Completed,16928257,7628082,29821,29821,2
UMI-tools_2,SRR2057567.bam,0.148040771484375,57.89433193206787,,Singletons,iclip,Completed,29073508,16150468,48403,48403,2
UMI-tools_2,SRR2057573.bam,1.0332183837890625,162.02308583259583,,Singletons,iclip,Completed,36547643,29099813,3029168,3029168,2
UMI-tools_2,SRR2057565.bam,0.648773193359375,173.53220105171204,,Singletons,iclip,Completed,54224960,37282481,1736316,1736316,2
UMI-tools_2,SRR2057571.bam,0.61798095703125,178.65481424331665,,Singletons,iclip,Completed,53324083,38959442,1730167,1730167,2
UMI-tools_2,SRR2057570.bam,0.207763671875,105.40501499176025,,Singletons,iclip,Completed,40405667,28847003,248349,248349,2
UMI-tools_2,SRR2057564.bam,1.0215606689453125,176.8983130455017,,Singletons,iclip,Completed,34489769,22727389,3960913,3960913,2
UMI-tools_2,SRR2057574.bam,1.2447967529296875,311.71640276908875,,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,2
UMI-tools_2,SRR2057575.bam,1.22869873046875,320.02293610572815,,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,2
UMI-tools_2,SRR2057577.bam,1.11846923828125,239.63637495040894,,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,2
UMI-tools_2,SRR2057588.bam,0.256378173828125,119.56756019592285,,Singletons,iclip,Completed,43441898,32658152,438292,438292,2
UMI-tools_2,SRR2057589.bam,1.1890106201171875,374.8949398994446,,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,2
UMI-tools_2,SRR2057576.bam,0.37689208984375,114.22191786766052,,Singletons,iclip,Completed,40150715,25982822,848650,848650,2
UMI-tools_2,SRR2057590.bam,0.1829986572265625,76.17473101615906,,Singletons,iclip,Completed,29013856,21033934,175543,175543,2
UMI-tools_2,SRR2057584.bam,1.1071624755859375,227.32446432113647,,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,2
UMI-tools_2,SRR2057585.bam,1.173126220703125,320.20407605171204,,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,2
UMI-tools_2,SRR2057591.bam,1.0725860595703125,191.96629095077515,,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,2
UMI-tools_2,SRR2057578.bam,0.55157470703125,132.6950180530548,,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,2
UMI-tools_2,SRR2057587.bam,0.281585693359375,131.78325390815735,,Singletons,iclip,Completed,50200307,35217677,485115,485115,2
UMI-tools_2,SRR2057593.bam,0.56170654296875,88.46329069137573,,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,2
UMI-tools_2,SRR2057592.bam,0.845428466796875,122.2786500453949,,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,2
