Track	fold	level	hits	totals
SRR2057587_rumina.bam	1	1	20382	252977
SRR2057587_rumina.bam	1	2	10416	16333
SRR2057587_rumina.bam	2	1	6347	252977
SRR2057587_rumina.bam	2	2	4986	16333
SRR2057586_rumina.bam	1	1	11277	85419
SRR2057586_rumina.bam	1	2	4791	5318
SRR2057586_rumina.bam	2	1	6347	85419
SRR2057586_rumina.bam	2	2	3776	5318
SRR2057588_rumina.bam	1	1	19900	262024
SRR2057588_rumina.bam	1	2	9617	15032
SRR2057588_rumina.bam	2	1	6347	262024
SRR2057588_rumina.bam	2	2	4657	15032
