Track	fold	level	hits	totals
SRR2057587_rumina.bam	1	1	20378	252970
SRR2057587_rumina.bam	1	2	10413	16329
SRR2057587_rumina.bam	2	1	6342	252970
SRR2057587_rumina.bam	2	2	4983	16329
SRR2057586_rumina.bam	1	1	11275	85418
SRR2057586_rumina.bam	1	2	4780	5308
SRR2057586_rumina.bam	2	1	6342	85418
SRR2057586_rumina.bam	2	2	3765	5308
SRR2057588_rumina.bam	1	1	19893	262007
SRR2057588_rumina.bam	1	2	9612	15026
SRR2057588_rumina.bam	2	1	6342	262007
SRR2057588_rumina.bam	2	2	4654	15026
