Track	fold	level	hits	totals
SRR2057580_rumina.bam	1	1	84181	1357957
SRR2057580_rumina.bam	1	2	53292	112591
SRR2057580_rumina.bam	2	1	25946	1357957
SRR2057580_rumina.bam	2	2	23545	112591
SRR2057581_rumina.bam	1	1	48060	306349
SRR2057581_rumina.bam	1	2	18338	20274
SRR2057581_rumina.bam	2	1	25946	306349
SRR2057581_rumina.bam	2	2	15204	20274
SRR2057579_rumina.bam	1	1	69479	340380
SRR2057579_rumina.bam	1	2	33342	37594
SRR2057579_rumina.bam	2	1	25946	340380
SRR2057579_rumina.bam	2	2	19594	37594
