Track	fold	level	hits	totals
SRR2057570_rumina.bam	1	1	19831	108481
SRR2057570_rumina.bam	1	2	7014	7678
SRR2057570_rumina.bam	2	1	10147	108481
SRR2057570_rumina.bam	2	2	5702	7678
SRR2057568_rumina.bam	1	1	36672	249817
SRR2057568_rumina.bam	1	2	13164	14499
SRR2057568_rumina.bam	2	1	10147	249817
SRR2057568_rumina.bam	2	2	7258	14499
SRR2057569_rumina.bam	1	1	44728	2332315
SRR2057569_rumina.bam	1	2	28948	142668
SRR2057569_rumina.bam	2	1	10147	2332315
SRR2057569_rumina.bam	2	2	9586	142668
