Track	fold	level	hits	totals
SRR2057580_rumina.bam	1	1	84187	1357972
SRR2057580_rumina.bam	1	2	53297	112599
SRR2057580_rumina.bam	2	1	25953	1357972
SRR2057580_rumina.bam	2	2	23549	112599
SRR2057581_rumina.bam	1	1	48076	306386
SRR2057581_rumina.bam	1	2	18362	20309
SRR2057581_rumina.bam	2	1	25953	306386
SRR2057581_rumina.bam	2	2	15208	20309
SRR2057579_rumina.bam	1	1	69490	340393
SRR2057579_rumina.bam	1	2	33348	37600
SRR2057579_rumina.bam	2	1	25953	340393
SRR2057579_rumina.bam	2	2	19599	37600
