Track	fold	level	hits	totals
SRR2057580_rumina.bam	1	1	83958	1355482
SRR2057580_rumina.bam	1	2	53243	112896
SRR2057580_rumina.bam	2	1	25880	1355482
SRR2057580_rumina.bam	2	2	23499	112896
SRR2057581_rumina.bam	1	1	47903	305895
SRR2057581_rumina.bam	1	2	18606	22659
SRR2057581_rumina.bam	2	1	25880	305895
SRR2057581_rumina.bam	2	2	15333	22659
SRR2057579_rumina.bam	1	1	69365	340002
SRR2057579_rumina.bam	1	2	33344	37718
SRR2057579_rumina.bam	2	1	25880	340002
SRR2057579_rumina.bam	2	2	19563	37718
