Track	fold	level	hits	totals
SRR2057564_rumina.bam	1	1	115622	1085612
SRR2057564_rumina.bam	1	2	54068	80433
SRR2057564_rumina.bam	2	1	35649	1085612
SRR2057564_rumina.bam	2	2	28703	80433
SRR2057565_rumina.bam	1	1	111630	930171
SRR2057565_rumina.bam	1	2	48650	66146
SRR2057565_rumina.bam	2	1	35649	930171
SRR2057565_rumina.bam	2	2	27438	66146
SRR2057566_rumina.bam	1	1	63603	335490
SRR2057566_rumina.bam	1	2	23836	26511
SRR2057566_rumina.bam	2	1	35649	335490
SRR2057566_rumina.bam	2	2	20587	26511
