Track	fold	level	hits	totals
SRR2057570_rumina.bam	1	1	19656	108338
SRR2057570_rumina.bam	1	2	7039	8236
SRR2057570_rumina.bam	2	1	10091	108338
SRR2057570_rumina.bam	2	2	5713	8236
SRR2057568_rumina.bam	1	1	36357	249569
SRR2057568_rumina.bam	1	2	13079	14864
SRR2057568_rumina.bam	2	1	10091	249569
SRR2057568_rumina.bam	2	2	7229	14864
SRR2057569_rumina.bam	1	1	44344	2316539
SRR2057569_rumina.bam	1	2	28537	140158
SRR2057569_rumina.bam	2	1	10091	2316539
SRR2057569_rumina.bam	2	2	9484	140158
