Track	fold	level	hits	totals
SRR2057577_rumina.bam	1	1	130795	1435696
SRR2057577_rumina.bam	1	2	71538	119134
SRR2057577_rumina.bam	2	1	44435	1435696
SRR2057577_rumina.bam	2	2	38095	119134
SRR2057576_rumina.bam	1	1	83093	348402
SRR2057576_rumina.bam	1	2	32708	35782
SRR2057576_rumina.bam	2	1	44435	348402
SRR2057576_rumina.bam	2	2	27312	35782
SRR2057578_rumina.bam	1	1	112325	715784
SRR2057578_rumina.bam	1	2	46777	55033
SRR2057578_rumina.bam	2	1	44435	715784
SRR2057578_rumina.bam	2	2	31905	55033
