Track	fold	level	hits	totals
SRR2057564_rumina.bam	1	1	116844	1093044
SRR2057564_rumina.bam	1	2	55266	81930
SRR2057564_rumina.bam	2	1	36066	1093044
SRR2057564_rumina.bam	2	2	29310	81930
SRR2057565_rumina.bam	1	1	112470	931494
SRR2057565_rumina.bam	1	2	48780	65804
SRR2057565_rumina.bam	2	1	36066	931494
SRR2057565_rumina.bam	2	2	27663	65804
SRR2057566_rumina.bam	1	1	63928	335914
SRR2057566_rumina.bam	1	2	23865	26074
SRR2057566_rumina.bam	2	1	36066	335914
SRR2057566_rumina.bam	2	2	20743	26074
