Track	fold	level	hits	totals
SRR2057577_rumina.bam	1	1	127287	1414442
SRR2057577_rumina.bam	1	2	67713	113101
SRR2057577_rumina.bam	2	1	43448	1414442
SRR2057577_rumina.bam	2	2	36594	113101
SRR2057576_rumina.bam	1	1	81960	347702
SRR2057576_rumina.bam	1	2	32538	35905
SRR2057576_rumina.bam	2	1	43448	347702
SRR2057576_rumina.bam	2	2	26971	35905
SRR2057578_rumina.bam	1	1	110433	713992
SRR2057578_rumina.bam	1	2	46417	55354
SRR2057578_rumina.bam	2	1	43448	713992
SRR2057578_rumina.bam	2	2	31425	55354
