Track	fold	level	hits	totals
SRR2057570_rumina.bam	1	1	30150	141615
SRR2057570_rumina.bam	1	2	11934	26856
SRR2057570_rumina.bam	2	1	12980	141615
SRR2057570_rumina.bam	2	2	7984	26856
SRR2057568_rumina.bam	1	1	58622	290338
SRR2057568_rumina.bam	1	2	17857	25754
SRR2057568_rumina.bam	2	1	12980	290338
SRR2057568_rumina.bam	2	2	9075	25754
SRR2057569_rumina.bam	1	1	73918	6100757
SRR2057569_rumina.bam	1	2	46742	513776
SRR2057569_rumina.bam	2	1	12980	6100757
SRR2057569_rumina.bam	2	2	12351	513776
