Track	fold	level	hits	totals
SRR2057580_rumina.bam	1	1	109265	1842408
SRR2057580_rumina.bam	1	2	69270	197406
SRR2057580_rumina.bam	2	1	33063	1842408
SRR2057580_rumina.bam	2	2	30031	197406
SRR2057581_rumina.bam	1	1	66128	428909
SRR2057581_rumina.bam	1	2	32937	100607
SRR2057581_rumina.bam	2	1	33063	428909
SRR2057581_rumina.bam	2	2	22482	100607
SRR2057579_rumina.bam	1	1	86548	396437
SRR2057579_rumina.bam	1	2	43626	74351
SRR2057579_rumina.bam	2	1	33063	396437
SRR2057579_rumina.bam	2	2	24941	74351
