Track	fold	level	hits	totals
SRR2057587_rumina.bam	1	1	25557	311381
SRR2057587_rumina.bam	1	2	14203	46467
SRR2057587_rumina.bam	2	1	7908	311381
SRR2057587_rumina.bam	2	2	6364	46467
SRR2057586_rumina.bam	1	1	14131	103433
SRR2057586_rumina.bam	1	2	6333	10677
SRR2057586_rumina.bam	2	1	7908	103433
SRR2057586_rumina.bam	2	2	4918	10677
SRR2057588_rumina.bam	1	1	24852	318707
SRR2057588_rumina.bam	1	2	12490	31659
SRR2057588_rumina.bam	2	1	7908	318707
SRR2057588_rumina.bam	2	2	5953	31659
