Track	fold	level	hits	totals
SRR2057580_rumina.bam	1	1	109265	1842408
SRR2057580_rumina.bam	1	2	68258	162036
SRR2057580_rumina.bam	2	1	33063	1842408
SRR2057580_rumina.bam	2	2	29931	162036
SRR2057581_rumina.bam	1	1	66128	428909
SRR2057581_rumina.bam	1	2	25949	35848
SRR2057581_rumina.bam	2	1	33063	428909
SRR2057581_rumina.bam	2	2	20038	35848
SRR2057579_rumina.bam	1	1	86548	396437
SRR2057579_rumina.bam	1	2	39693	44683
SRR2057579_rumina.bam	2	1	33063	396437
SRR2057579_rumina.bam	2	2	24294	44683
