Track	fold	level	hits	totals
SRR2057570_rumina.bam	1	1	30150	141615
SRR2057570_rumina.bam	1	2	17659	59415
SRR2057570_rumina.bam	2	1	12980	141615
SRR2057570_rumina.bam	2	2	9581	59415
SRR2057568_rumina.bam	1	1	58622	290338
SRR2057568_rumina.bam	1	2	25875	76587
SRR2057568_rumina.bam	2	1	12980	290338
SRR2057568_rumina.bam	2	2	9799	76587
SRR2057569_rumina.bam	1	1	73918	6100757
SRR2057569_rumina.bam	1	2	47112	566203
SRR2057569_rumina.bam	2	1	12980	6100757
SRR2057569_rumina.bam	2	2	12375	566203
